HourUTC,HourDK,PriceArea,CentralPowerMWh,LocalPowerMWh,CommercialPowerMWh,LocalPowerSelfConMWh,OffshoreWindLt100MW_MWh,OffshoreWindGe100MW_MWh,OnshoreWindLt50kW_MWh,OnshoreWindGe50kW_MWh,HydroPowerMWh,SolarPowerLt10kW_MWh,SolarPowerGe10Lt40kW_MWh,SolarPowerGe40kW_MWh,SolarPowerSelfConMWh,UnknownProdMWh,ExchangeNO_MWh,ExchangeSE_MWh,ExchangeGE_MWh,ExchangeNL_MWh,ExchangeGB_MWh,ExchangeGreatBelt_MWh,GrossConsumptionMWh,GridLossTransmissionMWh,GridLossInterconnectorsMWh,GridLossDistributionMWh,PowerToHeatMWh
2024-01-18T01:00:00,2024-01-18T02:00:00,DK2,240.756777,133.933664,119.968717,13.65496,4.944,197.644318,0.065784,76.930577,0.0,0.044331,0.008119,0.002716,0.0,0.27429,,1071.2175,-125.169,,,94.5,1828.776753,38.433238,4.2715,79.508579,61.13277
2024-01-18T00:00:00,2024-01-18T01:00:00,DK1,806.315467,320.79156,84.809132,24.701167,72.179762,604.982181,1.62758,739.472571,3.475126,0.065049,0.01078,0.053263,0.0,0.0,1295.8555,716.204,-1502.7655,-0.646,-29.016745,-155.1,2983.014893,69.086272,16.917475,115.320614,125.620365
2024-01-18T00:00:00,2024-01-18T01:00:00,DK2,239.255553,134.381231,141.554945,14.723215,7.0471,225.835011,0.069793,71.010957,0.0,0.051841,0.007654,0.00287,0.0,0.41205,,1021.33225,-156.468,,,152.8,1852.01647,38.596381,2.959,80.056093,61.76366
2024-01-17T23:00:00,2024-01-18T00:00:00,DK1,795.52157,324.783665,84.403968,19.451633,53.483392,481.455496,1.733505,791.595124,3.472435,0.069811,0.006829,0.029588,0.0,1e-06,1369.6097,716.154,-1541.2482,-0.641,-0.333384,-173.8,2925.748133,72.862801,30.22905,112.549613,121.664807
2024-01-17T23:00:00,2024-01-18T00:00:00,DK2,240.137869,133.902393,186.124804,14.671026,7.7728,246.054273,0.086892,72.618656,0.0,0.06007,0.010721,0.002796,0.0,0.75034,,991.40375,-228.285,,,171.3,1836.61139,37.868123,5.1535,77.701628,61.04415
2024-01-17T22:00:00,2024-01-17T23:00:00,DK1,837.026663,375.250866,86.528564,20.77122,52.113908,521.128398,1.879528,781.981577,3.468533,0.072704,0.002453,0.020333,0.0,0.0,1608.2556,716.138,-2080.0961,-0.622,166.837555,-163.2,2927.557802,83.589054,18.3924,112.266362,46.288225
2024-01-17T22:00:00,2024-01-17T23:00:00,DK2,246.433389,140.161832,202.452965,16.343499,4.7132,243.60573,0.095194,63.419219,0.0,0.04656,0.011534,0.002929,0.0,1.08741,,1130.263,-407.351,,,160.6,1801.885461,36.73397,8.334,75.51369,28.99278
2024-01-17T21:00:00,2024-01-17T22:00:00,DK1,839.580477,390.048919,85.18595,20.347097,66.968992,526.074513,1.865335,760.825842,3.464053,0.070369,0.002294,0.021272,0.0,0.0,1651.7968,716.047,-1947.5073,-0.61,230.086968,-320.9,3023.368581,90.094608,1.726,114.968251,35.245723
2024-01-17T21:00:00,2024-01-17T22:00:00,DK2,240.135242,138.910508,199.843158,16.175639,3.53,160.805703,0.087562,57.252845,0.0,0.061222,0.011641,0.002836,0.0,1.22404,,1088.473,-353.977,,,316.4,1868.936396,35.798813,6.75,79.363262,4.74901
2024-01-17T20:00:00,2024-01-17T21:00:00,DK1,936.840732,426.246674,84.24283,19.414393,43.622902,516.877713,1.583873,778.147148,3.437435,0.076673,0.004132,0.020292,0.0,3e-06,1653.4813,716.125,-2122.2969,-0.585,394.847978,-422.1,3029.987178,93.795929,0.76035,117.800197,12.980567
2024-01-17T20:00:00,2024-01-17T21:00:00,DK2,237.904853,152.289926,199.175317,17.016984,3.8511,152.603683,0.10051,64.616966,0.0,0.065437,0.014045,0.004175,0.0,1.23315,,1077.19225,-343.107,,,415.8,1978.761396,35.736533,8.056,85.118655,5.18803
2024-01-17T19:00:00,2024-01-17T20:00:00,DK1,1073.488993,482.802734,88.510475,21.799651,39.435769,532.641407,2.158528,776.333312,3.465344,0.105687,0.008524,0.021547,0.0,1.1e-05,1630.8771,716.028,-1771.0693,-0.592,-85.533711,-390.8,3119.682071,88.251911,17.739875,122.958835,7.959775
2024-01-17T19:00:00,2024-01-17T20:00:00,DK2,244.826631,158.440706,201.511726,17.554784,7.6473,172.940076,0.101355,72.502559,0.0,0.071791,0.015691,0.003301,0.0,1.41115,,983.81925,-143.849,,,385.1,2102.09732,36.649786,4.1345,88.967911,12.84553
2024-01-17T18:00:00,2024-01-17T19:00:00,DK1,1110.232024,523.667929,90.74506,21.411817,67.666037,480.487076,2.509971,778.237089,3.45046,0.154986,0.013369,0.039206,0.0,1.4e-05,1310.9358,715.961,-1491.7551,-0.618,164.205504,-553.2,3224.144242,83.451888,18.03285,126.942297,8.20748
2024-01-17T18:00:00,2024-01-17T19:00:00,DK2,245.121172,158.669523,204.184148,15.663895,8.5093,184.383391,0.145431,92.13065,0.0,0.105921,0.018299,0.003948,0.0,1.67599,,827.93775,-65.209,,,544.1,2217.440418,36.794742,3.6915,94.578167,12.91409
2024-01-17T17:00:00,2024-01-17T18:00:00,DK1,1095.689697,519.626948,92.597317,22.151445,106.998493,601.387921,2.579383,779.557385,3.453433,0.209713,0.015604,0.03301,0.0,7e-06,1313.632,715.877,-1099.0764,-0.626,-584.999948,-158.7,3410.407008,74.237062,4.3292,135.05971,14.210552
2024-01-17T17:00:00,2024-01-17T18:00:00,DK2,245.694897,159.679071,205.91848,15.507688,11.7216,221.105855,0.176849,112.360165,0.0,0.156554,0.026443,0.005107,0.0,1.35807,,1126.87525,92.557,,,156.3,2349.443029,37.725456,3.2605,101.234004,12.98315
2024-01-17T16:00:00,2024-01-17T17:00:00,DK1,1078.59205,524.92254,93.149725,23.77636,98.163214,619.96653,2.721683,877.776445,3.45634,0.253512,0.022162,0.040359,0.0,5e-06,1079.6457,715.734,-1151.9935,-0.634,49.75976,-435.3,3580.052885,73.134481,16.640775,144.300166,18.147359
2024-01-17T16:00:00,2024-01-17T17:00:00,DK2,247.447031,159.33994,206.699755,17.568558,15.4385,252.443085,0.2417,115.749258,0.0,0.191507,0.043773,0.006506,0.0,1.7557,,885.15,96.793,,,428.7,2427.568313,38.769904,1.566,105.310681,12.87695
2024-01-17T15:00:00,2024-01-17T16:00:00,DK1,1005.442341,527.303224,87.320083,31.080265,89.174754,792.87997,3.329491,956.69827,3.460363,0.156299,0.011459,2.20041,0.772032,2e-06,847.2992,715.595,-1307.9593,-0.646,69.476792,-451.3,3372.294655,79.639591,16.1963,131.187209,14.766619
2024-01-17T15:00:00,2024-01-17T16:00:00,DK2,248.219827,157.026686,181.039909,18.335954,17.0278,369.852543,0.318032,137.481581,0.0,0.081847,0.015409,0.070133,0.0,2.32932,,600.5145,112.441,,,444.3,2289.054541,37.486523,2.258,96.215654,6.55542
2024-01-17T14:00:00,2024-01-17T15:00:00,DK1,1146.234427,483.366706,88.435066,26.510715,98.416145,754.819073,4.435815,982.009258,3.444512,4.185196,0.256275,52.560883,8.071565,1.3e-05,1042.7989,715.562,-1862.2037,-0.647,70.406975,-352.2,3266.462824,84.285652,14.6472,121.760621,12.153961
2024-01-17T14:00:00,2024-01-17T15:00:00,DK2,253.79229,161.839506,101.728962,19.513384,20.5942,582.890634,0.451327,205.719926,0.0,0.252098,0.021276,3.186998,6.289796,2.41948,,517.90375,-13.393,,,347.3,2210.510628,38.406193,12.3685,91.683015,5.64892
2024-01-17T13:00:00,2024-01-17T14:00:00,DK1,1088.088333,473.912069,84.266979,29.822319,85.676469,697.652296,5.185995,1095.453419,3.429768,17.657524,1.175341,157.793261,16.613134,1.5e-05,1203.4554,715.577,-1999.7004,-0.597,-72.203916,-284.0,3319.258007,83.595421,21.3835,123.582633,9.677497
2024-01-17T13:00:00,2024-01-17T14:00:00,DK2,246.865377,160.885064,108.13816,20.694222,24.1469,798.98543,0.659606,297.198208,0.0,0.97808,0.06861,10.894513,22.196098,1.98605,,646.48675,-360.712,,,280.1,2259.571068,43.08389,18.1495,93.826797,3.99598
2024-01-17T12:00:00,2024-01-17T13:00:00,DK1,974.744305,464.691661,84.23382,32.161494,145.557403,760.766109,5.863506,1218.473485,3.448643,26.856049,1.890817,207.736747,12.360274,1.7e-05,802.2671,715.562,-2236.6103,-0.593,184.830847,-33.9,3370.340977,80.627276,27.344,125.837763,8.032081
2024-01-17T12:00:00,2024-01-17T13:00:00,DK2,234.644713,158.975196,118.375964,19.283368,27.1578,898.433927,0.85795,376.739456,0.0,1.341663,0.113467,14.800884,17.543777,2.07578,,914.10425,-531.187,,,32.1,2285.361196,47.902807,11.878,98.128953,3.97178
2024-01-17T11:00:00,2024-01-17T12:00:00,DK1,974.918,460.250347,85.032469,29.445471,143.368011,833.050076,6.736978,1341.839667,3.451852,22.615411,1.576435,174.990442,33.424175,9e-06,433.3786,679.866,-1502.1542,-0.591,-144.441876,-184.4,3392.356867,76.318072,27.4457,128.793104,8.049308
2024-01-17T11:00:00,2024-01-17T12:00:00,DK2,263.626121,158.989029,224.035552,20.388851,31.2919,918.917818,1.025673,467.623881,0.0,1.671561,0.133404,25.400022,43.488449,2.38289,,555.16475,-542.862008,,,181.6,2352.877892,52.66743,13.375508,101.38119,12.1158
2024-01-17T10:00:00,2024-01-17T11:00:00,DK1,907.314026,465.210941,91.902637,31.482771,161.210281,857.089986,7.560612,1539.190891,3.451411,15.722116,1.149624,123.037062,6.99544,3e-06,-9.6141,203.814,-569.3907,-0.644,-614.168973,242.2,3463.514028,63.583127,30.00855,138.572698,8.141168
2024-01-17T10:00:00,2024-01-17T11:00:00,DK2,278.447748,163.786902,223.361874,21.353235,33.7709,920.34468,1.156802,519.634417,0.0,1.19859,0.09207,18.907781,25.590147,1.70282,,714.11725,-301.569,,,-245.5,2376.396217,53.49704,13.53,104.773128,14.88232
2024-01-17T09:00:00,2024-01-17T10:00:00,DK1,1043.69227,491.233733,96.201245,28.78462,174.455942,840.310664,7.443513,1500.298627,3.454606,6.669752,0.473182,95.322223,7.156905,8e-06,-460.8304,556.925,-326.1524,-0.628,-601.356009,133.5,3596.955481,65.024967,36.1973,139.433951,8.092391
2024-01-17T09:00:00,2024-01-17T10:00:00,DK2,297.343241,161.600998,233.890772,21.710264,34.9039,916.851871,1.297356,572.85267,0.0,0.300116,0.028342,10.695232,3.761194,1.72227,,898.9425,-646.681008,,,-135.9,2373.319718,53.097863,16.3375,109.008867,3.9557
2024-01-17T08:00:00,2024-01-17T09:00:00,DK1,1110.808005,463.747319,90.858546,29.319749,169.614873,927.819224,7.424436,1735.392707,3.453556,0.798125,0.076083,21.584098,1.481408,7e-06,-867.0142,446.75,-190.0713,-0.643,-742.022854,309.5,3518.876782,70.711476,33.9987,144.242729,14.475968
2024-01-17T08:00:00,2024-01-17T09:00:00,DK2,297.939742,159.977205,229.962957,19.687052,36.1765,918.355147,1.383759,594.040708,0.0,0.129786,0.014706,3.161033,0.165276,1.87562,,1064.69425,-661.920984,,,-313.7,2351.942757,54.685343,14.397984,108.611473,4.00709
2024-01-17T07:00:00,2024-01-17T08:00:00,DK1,1072.809096,459.373591,90.256544,30.543348,193.651379,1025.998327,8.871055,2190.44208,3.426061,0.121495,0.019413,0.399526,0.0,1.1e-05,-645.011,-57.031,-177.5841,-0.604,-764.879807,228.6,3659.402019,72.110399,31.8827,153.713623,36.924734
2024-01-17T07:00:00,2024-01-17T08:00:00,DK2,313.076939,159.692264,206.655328,19.627917,36.0635,920.556176,1.461557,612.887689,0.0,0.112032,0.012366,0.168639,0.0,2.41539,,939.31075,-661.355984,,,-231.8,2318.884563,54.365282,14.383984,107.148672,5.765
2024-01-17T06:00:00,2024-01-17T07:00:00,DK1,915.759609,403.228381,77.826254,31.31667,212.718867,931.814218,10.467963,2403.92023,3.427621,0.133821,0.021093,0.208068,0.0,7e-06,-693.1412,-602.875,213.1921,-0.619,-663.089517,273.8,3518.110185,76.541505,48.19315,154.035563,41.468021
2024-01-17T06:00:00,2024-01-17T07:00:00,DK2,310.812061,151.92447,196.28689,20.533797,36.0214,921.454791,1.512167,623.722225,0.0,0.131432,0.017204,0.004486,0.0,1.95106,,911.407,-660.042,,,-277.5,2238.236983,54.481431,14.248,104.010456,31.7246
2024-01-17T05:00:00,2024-01-17T06:00:00,DK1,774.606917,313.58504,75.546491,27.18127,195.834765,1012.683122,11.176332,2676.832772,3.42647,0.128493,0.02642,0.377105,0.0,7e-06,-1044.0521,-706.346,174.6046,-0.608,-587.632364,334.7,3262.07134,82.598833,59.8805,149.145177,101.476369
2024-01-17T05:00:00,2024-01-17T06:00:00,DK2,306.062492,135.759761,193.058277,21.257079,35.951,922.816886,1.489723,608.55562,0.0,0.151816,0.016931,0.003027,0.0,1.56926,,793.72875,-659.919992,,,-339.3,2021.20063,54.033513,14.258992,94.574609,50.77124
2024-01-17T04:00:00,2024-01-17T05:00:00,DK1,709.987033,267.047681,72.1637,27.604282,229.081324,1023.105468,12.464063,3118.424034,3.429988,0.111389,0.03178,0.475368,0.0,7e-06,-1334.1144,-723.129,264.7403,-0.619,-613.156181,180.5,3238.147836,93.749172,62.78555,154.125981,173.959777
2024-01-17T04:00:00,2024-01-17T05:00:00,DK2,275.926859,133.110357,154.884648,21.381047,34.8896,918.10728,1.432372,586.06737,0.0,0.105183,0.009255,0.002816,0.0,1.09944,,536.98325,-652.702,,,-182.9,1828.397477,51.89182,14.236,87.931494,67.96393
2024-01-17T03:00:00,2024-01-17T04:00:00,DK1,704.970005,262.981553,68.886403,26.292044,230.917957,1040.599474,12.925292,3268.691576,3.423849,0.105252,0.031222,0.352218,0.0,6e-06,-1544.039,-667.275,650.4065,-0.588,-701.713413,-180.0,3176.967938,100.703911,63.23785,158.854732,166.375942
2024-01-17T03:00:00,2024-01-17T04:00:00,DK2,244.023057,131.992332,103.315197,20.136965,30.6719,919.250019,1.327569,554.133168,0.0,0.067122,0.010286,0.002844,0.0,0.51845,,249.172,-660.888992,,,177.5,1771.231917,48.611476,14.222992,88.90819,64.88939
2024-01-17T02:00:00,2024-01-17T03:00:00,DK1,642.688472,271.034856,68.780651,26.786837,231.148518,1033.61293,12.8977,3247.508541,3.434091,0.109435,0.027392,0.402268,0.0,8e-06,-1696.0297,-727.526,769.1066,-0.604,-616.073257,-75.8,3191.505342,98.391098,76.9217,161.888025,155.761923
2024-01-17T02:00:00,2024-01-17T03:00:00,DK2,246.93775,133.157374,102.279161,18.658786,29.4269,924.827739,1.140107,506.551726,0.0,0.064729,0.008126,0.002666,0.0,0.39294,,301.5315,-537.466984,,,74.2,1801.71252,48.619966,12.068984,90.139943,60.97725
2024-01-17T01:00:00,2024-01-17T02:00:00,DK1,765.853065,278.082274,73.358501,27.788619,232.362872,1055.724387,11.912813,3110.594489,3.424505,0.084545,0.022985,0.445609,0.0,4e-06,-1704.8447,-731.79,527.0554,-0.622,-592.070388,48.3,3105.68298,97.761744,77.5197,156.262488,123.311003
2024-01-17T01:00:00,2024-01-17T02:00:00,DK2,253.255777,133.193625,101.986128,17.809656,28.9813,927.265701,1.028556,483.506308,0.0,0.058034,0.007778,0.002726,0.0,0.19527,,573.51575,-656.525008,,,-49.8,1814.481601,46.050404,14.171008,91.09253,60.58127
2024-01-17T00:00:00,2024-01-17T01:00:00,DK1,791.56756,276.005155,71.89557,26.190762,233.328506,1059.504781,10.114617,2781.610254,3.43125,0.081321,0.027228,0.476336,0.0,0.0,-1677.0701,-731.382,678.1381,-0.602,-419.085997,-20.4,3083.831343,90.523101,80.9292,147.879534,102.668017
2024-01-17T00:00:00,2024-01-17T01:00:00,DK2,256.137852,133.988887,101.348761,18.104006,25.1588,929.962181,0.917004,454.676055,0.0,0.053788,0.008313,0.003319,0.0,0.57522,,547.22575,-650.332,,,18.7,1836.527936,46.168831,14.264,91.043835,61.50996
2024-01-16T23:00:00,2024-01-17T00:00:00,DK1,827.263072,271.44618,70.319468,24.586498,231.270057,1059.683555,8.005507,2294.73597,3.446741,0.071763,0.016568,0.278941,0.0,0.0,-1281.17,-726.082,774.2362,-0.595,-404.366411,-24.6,3128.547109,79.475203,72.06165,136.094217,114.963308
2024-01-16T23:00:00,2024-01-17T00:00:00,DK2,255.23201,134.899247,102.691583,17.704679,21.497,929.92382,0.833265,432.372922,0.0,0.05839,0.009182,0.003036,0.0,0.85351,,582.0315,-638.744008,,,23.6,1862.966136,47.057552,13.963008,90.179018,66.66694
2024-01-16T22:00:00,2024-01-16T23:00:00,DK1,778.500389,316.833473,69.952387,23.75159,217.683315,1053.827227,6.709068,1922.490477,3.458107,0.068801,0.010185,0.200597,0.0,0.0,-823.6932,-507.345,442.489,-0.615,-81.477135,-343.0,3079.844281,75.854514,66.5615,124.21216,92.689156
2024-01-16T22:00:00,2024-01-16T23:00:00,DK2,266.553669,136.944804,91.821942,17.744242,27.3046,919.066312,0.803848,415.357572,0.0,0.068602,0.010733,0.003154,0.0,1.0186,,301.2635,-667.659992,,,338.3,1848.601586,50.201941,14.082992,84.064427,57.49127
2024-01-16T21:00:00,2024-01-16T22:00:00,DK1,765.990693,334.43405,67.218622,23.889581,197.956232,1050.267766,5.860928,1730.80633,3.44787,0.074036,0.007924,0.092348,0.0,0.0,-371.7962,-161.809,59.3673,-0.626,-219.738374,-373.5,3111.944106,73.090242,43.00585,124.530367,55.12723
2024-01-16T21:00:00,2024-01-16T22:00:00,DK2,267.914223,136.682088,91.264909,17.79605,23.5581,868.486299,0.761801,399.741809,0.0,0.076643,0.013313,0.003795,0.0,0.86386,,456.5725,-683.752,,,368.0,1947.98339,48.322659,16.0095,87.872073,50.81693
2024-01-16T20:00:00,2024-01-16T21:00:00,DK1,816.796099,366.605376,69.00752,27.633397,209.463771,1015.769692,5.48129,1611.679573,3.45548,0.096158,0.010405,0.157493,0.0,2e-06,21.7003,-338.734,166.1921,-0.637,-348.76173,-394.8,3231.115926,69.122416,37.0229,126.966211,31.53041
2024-01-16T20:00:00,2024-01-16T21:00:00,DK2,266.916824,137.407211,161.381666,17.684841,19.8796,687.381681,0.601644,356.636707,0.0,0.078176,0.012556,0.00545,0.0,1.42129,,203.89925,-204.748,,,389.0,2037.558896,46.41702,22.3905,93.264315,19.62367
2024-01-16T19:00:00,2024-01-16T20:00:00,DK1,943.389845,447.91132,74.949987,27.539075,129.920078,807.432395,5.518758,1639.515192,3.456763,0.122317,0.012732,0.126576,0.0,9e-06,349.3987,-681.772,1167.5837,-0.661,-1288.60077,-407.5,3218.343677,60.644643,39.1082,133.560784,9.640543
2024-01-16T19:00:00,2024-01-16T20:00:00,DK2,309.696713,153.445107,225.350201,16.034443,19.9302,581.912698,0.417339,304.247133,0.0,0.085216,0.015365,0.003463,0.0,1.17109,,-149.6445,260.255,,,401.4,2124.319468,45.504648,25.3965,95.527242,4.05642
2024-01-16T18:00:00,2024-01-16T19:00:00,DK1,1227.623093,487.845846,84.955908,26.223324,121.37268,791.351991,5.856577,1641.211375,3.441198,0.135506,0.010196,0.124899,0.0,7e-06,443.1016,-706.551,441.0946,-0.65,-673.984024,-533.7,3359.463776,70.139381,24.2913,139.243517,9.449523
2024-01-16T18:00:00,2024-01-16T19:00:00,DK2,319.747668,155.250599,232.185982,17.529857,20.5288,473.845019,0.286438,221.180483,0.0,0.116144,0.023451,0.005779,0.0,1.16369,,-533.15,820.900016,,,524.9,2254.513926,49.162396,10.993984,99.472314,3.4079
2024-01-16T17:00:00,2024-01-16T18:00:00,DK1,1266.159086,489.398558,96.902026,25.620834,134.313725,790.825612,6.005519,1576.505894,3.448346,0.182528,0.01897,0.122517,0.0,1.1e-05,369.7988,-730.579,224.7968,-0.677,-57.832519,-598.8,3596.210707,73.551187,30.5766,148.975525,9.43008
2024-01-16T17:00:00,2024-01-16T18:00:00,DK2,318.898155,155.137535,225.438558,16.082979,18.8319,378.527582,0.174337,158.599708,0.0,0.186131,0.030333,0.005323,0.0,1.44403,,-450.667,983.229992,,,588.4,2394.319563,53.008784,11.209008,106.053291,3.39756
2024-01-16T16:00:00,2024-01-16T17:00:00,DK1,1249.651474,492.548339,99.918797,24.007702,134.996365,796.607236,6.190544,1568.298687,3.468504,0.227726,0.020297,0.125357,0.0,9e-06,609.4991,-732.246,347.0307,-0.654,-233.057511,-601.2,3765.433326,75.251008,41.9455,155.145462,9.407038
2024-01-16T16:00:00,2024-01-16T17:00:00,DK2,318.959253,157.750922,221.945897,15.149077,16.3724,281.885404,0.110571,103.805939,0.0,0.233353,0.042638,0.006548,0.0,1.52215,,-235.74125,986.15,,,590.8,2458.992902,51.427564,11.308,108.436229,3.42589
2024-01-16T15:00:00,2024-01-16T16:00:00,DK1,1082.309923,511.822896,103.116973,23.745667,98.817262,773.847831,6.141233,1409.835987,3.423702,0.144646,0.015614,0.690482,0.0,1e-06,941.4959,-732.155,-331.8118,-0.646,199.186285,-589.2,3500.781602,73.687727,48.8431,141.074147,9.581059
2024-01-16T15:00:00,2024-01-16T16:00:00,DK2,318.791542,162.490946,222.110585,14.227076,13.3193,205.691259,0.08481,69.233072,0.0,0.131568,0.016356,0.55651,0.0,2.05727,,-237.745,977.097008,,,579.2,2327.262302,49.459007,11.264992,98.06048,3.7194
2024-01-16T14:00:00,2024-01-16T15:00:00,DK1,1035.402981,458.349971,87.970055,22.743256,67.88313,623.990324,5.16778,1152.786744,3.449511,0.708787,0.050722,19.84886,1.030418,8e-06,420.0935,-731.949,-118.3851,-0.696,863.591324,-543.7,3368.337271,58.934937,45.3849,133.137206,9.423239
2024-01-16T14:00:00,2024-01-16T15:00:00,DK2,298.99634,161.859627,184.329781,17.946502,9.3296,106.741504,0.071676,45.530206,0.0,0.793794,0.071832,16.548894,15.045507,2.05121,,-99.3335,955.264008,,,534.8,2250.046982,44.651302,11.146992,92.952891,3.4697
2024-01-16T13:00:00,2024-01-16T14:00:00,DK1,975.245099,438.604307,87.177588,25.375353,125.068345,687.162554,3.745624,845.887692,3.477622,4.995747,0.342435,71.16204,3.825011,1.5e-05,632.9964,-731.977,221.7694,-0.725,565.756853,-531.6,3428.290085,65.388416,56.17395,129.67658,9.516055
2024-01-16T13:00:00,2024-01-16T14:00:00,DK2,297.296105,163.013197,178.370641,20.276859,5.0495,33.93842,0.05846,31.224142,0.0,5.472473,0.565928,46.50981,22.637953,1.77624,,-7.95825,943.988,,,523.0,2265.219478,43.122171,11.12,91.395773,3.5309
2024-01-16T12:00:00,2024-01-16T13:00:00,DK1,994.08726,456.570491,89.431085,26.650795,58.71759,482.45634,2.305724,592.218302,3.474054,12.351427,0.840938,106.385548,5.978896,1.9e-05,1264.1846,-731.968,340.7383,-0.803,299.94591,-441.9,3561.666279,54.806337,56.03645,131.792494,9.277617
2024-01-16T12:00:00,2024-01-16T13:00:00,DK2,295.346649,161.26953,178.27168,22.807244,1.7132,17.7534,0.065502,28.273661,0.0,11.130635,1.178569,68.230046,61.497272,1.43686,,95.4435,940.994992,,,435.1,2320.51274,41.017614,11.185008,92.302705,3.47563
2024-01-16T11:00:00,2024-01-16T12:00:00,DK1,978.999092,449.171342,92.791475,25.909445,34.45698,310.665724,1.906693,467.540104,3.472239,14.869331,1.017892,110.523036,6.320513,4e-06,1630.1161,-731.957,311.5333,-0.748,311.295983,-540.5,3477.384253,60.503931,36.220625,129.916279,8.070616
2024-01-16T11:00:00,2024-01-16T12:00:00,DK2,296.182111,160.609205,175.351281,22.155925,0.7004,8.979915,0.046191,18.244192,0.0,10.78524,1.184753,71.316425,85.24955,1.70039,,49.32675,940.697008,,,531.7,2374.229334,43.348992,11.226992,92.896516,3.64549
2024-01-16T10:00:00,2024-01-16T11:00:00,DK1,1050.913357,463.743971,94.588521,23.750637,11.083379,180.328319,1.704709,400.405924,3.449044,12.995529,0.793469,96.362782,5.507589,0.0,1562.6046,-731.851,674.2793,-0.725,135.671343,-463.1,3522.506473,55.952147,75.859825,133.62739,8.028598
2024-01-16T10:00:00,2024-01-16T11:00:00,DK2,296.773251,164.146162,178.293471,20.265357,0.3179,11.250189,0.028851,11.255164,0.0,7.800565,0.740284,62.900022,80.08474,1.58131,,186.036,938.569992,,,456.0,2416.043254,43.85356,11.135008,96.307978,3.40743
2024-01-16T09:00:00,2024-01-16T10:00:00,DK1,1046.067884,475.936959,93.767311,20.691469,5.330601,91.423964,1.448309,317.177609,3.443504,5.323403,0.334959,62.188138,3.392325,0.0,753.202,-731.571,1806.3801,-0.613,231.867082,-591.6,3594.191617,68.286072,55.3725,137.585614,8.218728
2024-01-16T09:00:00,2024-01-16T10:00:00,DK2,295.312986,163.9732,225.156255,18.50373,0.8748,22.210877,0.020198,10.236673,0.0,5.217197,0.438208,55.739036,34.043205,1.52765,,70.65925,937.255008,,,581.4,2422.568272,45.151245,11.264992,100.247504,3.75377
2024-01-16T08:00:00,2024-01-16T09:00:00,DK1,1078.852901,510.867479,101.508726,17.738787,5.983364,62.372557,1.121999,269.232329,3.44876,0.888567,0.055262,20.946826,1.094533,5e-06,915.1024,-731.336,1581.5993,-0.625,386.482103,-601.2,3624.134898,67.905876,33.1198,139.161641,8.397379
2024-01-16T08:00:00,2024-01-16T09:00:00,DK2,294.734441,164.80105,216.922547,16.314991,0.9915,27.931292,0.017512,15.453419,0.0,1.692578,0.143858,28.165175,7.35753,1.43223,,121.287,937.145016,,,590.7,2425.090139,45.725469,11.247984,103.504525,3.75002
2024-01-16T07:00:00,2024-01-16T08:00:00,DK1,1034.378465,507.938297,101.867449,15.976332,6.042475,25.635893,0.861968,208.949428,3.463675,0.105432,0.033873,1.223733,0.068152,8e-06,793.0064,-731.23,1500.082,-0.62,729.602871,-601.1,3596.286451,69.419753,36.9066,140.81046,9.16055
2024-01-16T07:00:00,2024-01-16T08:00:00,DK2,298.271075,168.536518,185.867213,13.054055,1.0946,39.361467,0.018646,17.666704,0.0,0.149626,0.027254,2.110627,0.114375,1.36635,,137.35775,936.909984,,,590.8,2392.706244,45.65322,11.100016,103.307235,3.38905
2024-01-16T06:00:00,2024-01-16T07:00:00,DK1,954.277108,470.110017,96.927058,15.428443,9.118464,23.354226,0.918691,197.572369,3.462727,0.086075,0.050145,0.115191,0.0,8e-06,1118.4085,-731.119,1116.364,-0.624,803.88269,-597.4,3480.932712,65.374044,38.350825,136.905559,15.248586
2024-01-16T06:00:00,2024-01-16T07:00:00,DK2,297.71745,155.480946,182.895537,12.599618,0.5359,24.773827,0.022109,6.60849,0.0,0.110966,0.015614,0.002911,0.0,1.45739,,101.235,936.727992,,,587.2,2307.38375,45.771325,11.221008,99.66087,5.44316
2024-01-16T05:00:00,2024-01-16T06:00:00,DK1,892.189686,375.435019,85.407927,15.354254,14.118602,2.31278,1.056536,184.111963,3.468721,0.09353,0.004045,0.086503,0.0,8e-06,1224.0217,-696.097,1000.6926,-0.616,670.811712,-543.5,3228.952586,64.137824,43.821225,124.394665,83.408717
2024-01-16T05:00:00,2024-01-16T06:00:00,DK2,293.654922,138.616812,171.51649,11.62896,0.2859,9.0199,0.025713,4.123698,0.0,0.125789,0.017963,0.003806,0.0,1.14347,,-27.268,935.391992,,,534.7,2072.987415,45.655236,11.251008,85.813773,27.93557
2024-01-16T04:00:00,2024-01-16T05:00:00,DK1,832.535811,314.502593,73.59067,15.587132,9.284286,1.320331,1.231584,210.032999,3.482895,0.068627,0.00347,0.036994,0.0,9e-06,799.9018,-207.377,1397.3601,-0.6,11.196767,-483.1,2979.059068,55.058545,55.8587,112.82614,135.40034
2024-01-16T04:00:00,2024-01-16T05:00:00,DK2,257.0699,136.675757,78.045504,11.916776,0.2076,14.2184,0.026286,3.807597,0.0,0.079603,0.012097,0.003215,0.0,0.85579,,86.0235,790.415008,,,475.7,1855.057033,37.284847,11.236992,80.40247,43.4856
